core_r,ref_mult,fuel_frac,keff,r_mass,c_mass,p_mass,mass
  21.42857,   1.39293,   0.82857,   1.50943,667508.75594,286270.77263,1065218.18243,2018997.71100
  32.85714,   1.17879,   0.64643,   1.67355,1770002.86611,829641.43219,2946721.87027,5546366.16858
  30.00000,   0.85757,   0.95000,   1.76316,780069.33708,888222.36529,1433727.16626,3102018.86862
  38.57143,   0.53636,   0.46429,   1.57999,804936.08583,1014751.78729,1798653.59560,3618341.46873
  12.85714,   1.07171,   0.28214,   0.58123,89578.71538,25457.15873,153211.67284,268247.54695
  12.85714,   0.32221,   0.52500,   0.71570,14887.20867,41624.97343,44112.73854,100624.92063
  21.42857,   0.96464,   0.58571,   1.30883,345948.38542,211419.74371,611177.50008,1168545.62922
  38.57143,   0.75050,   0.22143,   1.29865,1337450.68457,578220.45086,2582356.40351,4498027.53894
  35.71429,   0.96464,   0.28214,   1.37136,1601613.79238,545635.82101,2829527.04789,4976776.66127
  38.57143,   1.50000,   0.46429,   1.65332,4482206.79361,1014751.78729,7032993.24442,12529951.82533
  24.28571,   0.10807,   0.40357,   1.05389,27578.33020,226045.87693,184053.47387,437677.68101
  47.14286,   1.39293,   0.10000,   1.25717,7107635.94710,657203.08551,11342447.53728,19107286.56989
  32.85714,   0.00100,   0.34286,   1.15426, 568.90997,492346.38893,346975.78441,839891.08332
  21.42857,   0.53636,   0.64643,   1.31812,138020.54791,230133.96927,308411.01441,676565.53158
  27.14286,   0.21514,   0.46429,   1.26646,84823.03232,353613.97824,329781.27160,768218.28216
  21.42857,   0.75050,   0.28214,   0.94092,229329.60708,117857.27134,442790.74076,789977.61917
  27.14286,   0.32221,   0.40357,   1.21941,140070.59612,315581.10733,415047.42232,870699.12578
  32.85714,   0.10807,   0.88929,   1.72677,68297.50330,1099482.14726,455806.88336,1623586.53392
  12.85714,   0.85757,   0.22143,   0.48189,61404.83399,21415.55560,112858.91452,195679.30412
  30.00000,   0.96464,   0.70714,   1.64535,949282.55946,682831.10087,1677071.39564,3309185.05597
  41.42857,   1.39293,   0.10000,   1.17939,4823665.96164,446017.23794,7697661.85473,12967345.05431
  35.71429,   0.21514,   0.82857,   1.75817,193229.32478,1325328.39323,751251.28978,2269809.00779
  30.00000,   0.32221,   0.40357,   1.29981,189122.81397,426096.47355,560395.53351,1175614.82103
  27.14286,   0.64343,   0.88929,   1.66684,367246.03237,619820.20193,755177.34891,1742243.58321
  15.71429,   1.39293,   0.10000,   0.50207,263245.94334,24340.87051,420090.91686,707677.73071
  32.85714,   1.50000,   0.52500,   1.60506,2770664.52126,694720.51746,4347426.55969,7812811.59841
  10.00000,   1.17879,   0.52500,   0.62759,49898.17880,19584.87710,83071.08286,152554.13876
  44.28571,   1.28586,   0.95000,   1.94185,5076503.85127,2857253.51495,8260828.97317,16194586.33940
  18.57143,   1.50000,   0.88929,   1.44013,500300.23390,198534.02360,785016.91850,1483851.17600
  27.14286,   1.28586,   0.82857,   1.66735,1168801.35009,581787.33103,1901952.27652,3652540.95764
  32.85714,   0.00100,   0.40357,   1.25271, 568.90997,559800.71712,346975.78441,907345.41151
  15.71429,   1.28586,   0.82857,   1.25426,226807.89890,112896.82558,369077.08877,708781.81324
  32.85714,   1.50000,   0.40357,   1.50071,2770664.52126,559800.71712,4347426.55969,7677891.79807
  15.71429,   0.10807,   0.10000,   0.24215,7471.36311,24340.87051,49862.71196,81674.94558
  21.42857,   0.96464,   0.16071,   0.77579,345948.38542,80431.91144,611177.50008,1037557.79695
  50.00000,   1.17879,   0.10000,   1.27296,6237272.34994,784082.62147,10383885.35762,17405240.32904
  12.85714,   1.17879,   0.34286,   0.66070,106051.74372,29499.49633,176556.20709,312107.44714
  32.85714,   0.64343,   0.34286,   1.34776,651447.71821,492346.38893,1339588.49770,2483382.60484
  21.42857,   0.21514,   0.82857,   1.40854,41737.51078,286270.77263,162270.18772,490278.47113
  18.57143,   0.42929,   0.52500,   1.06091,65675.43027,125446.02016,164552.88062,355674.33105
  32.85714,   0.00100,   0.82857,   1.66822, 568.90997,1032016.67512,346975.78441,1379561.36951
  18.57143,   0.21514,   0.52500,   1.00718,27169.58539,125446.02016,105631.92770,258247.53325
  15.71429,   0.85757,   0.58571,   1.03345,112112.42168,83377.76753,206056.84263,401547.03183
  15.71429,   0.42929,   0.16071,   0.44033,39787.91490,31719.99500,99690.49284,171198.40274
  30.00000,   0.64343,   0.58571,   1.53357,495854.26910,580135.89277,1019637.73433,2095627.89620
  35.71429,   1.17879,   0.46429,   1.59154,2273059.25487,805542.88588,3784216.14279,6862818.28354
  12.85714,   0.96464,   0.88929,   1.09489,74724.81638,65876.72886,132014.27841,272615.82366
  12.85714,   0.00100,   0.34286,   0.44557,  34.08689,29499.49633,20789.45050,50323.03372
  12.85714,   1.07171,   0.34286,   0.64972,89578.71538,29499.49633,153211.67284,272289.88455
  15.71429,   1.39293,   0.28214,   0.76935,263245.94334,46479.46307,420090.91686,729816.32327
  32.85714,   0.10807,   0.22143,   0.98625,68297.50330,357425.47420,455806.88336,881529.86086
  21.42857,   0.10807,   0.95000,   1.46605,18945.02241,323696.13252,126436.12435,469077.27928
  32.85714,   1.39293,   0.95000,   1.82836,2406393.64124,1166936.47546,3840150.76644,7413480.88314
  35.71429,   0.96464,   0.58571,   1.67117,1601613.79238,978795.65790,2829527.04789,5409936.49817
  35.71429,   1.50000,   0.22143,   1.33385,3558121.14927,459010.15055,5583018.17785,9600149.47767
  24.28571,   1.07171,   0.95000,   1.64859,603704.10021,471205.50377,1032550.13991,2107459.74388
  12.85714,   0.85757,   0.16071,   0.40048,61404.83399,17373.28476,112858.91452,191637.03328
  35.71429,   1.17879,   0.22143,   1.30395,2273059.25487,459010.15055,3784216.14279,6516285.54821
  10.00000,   1.39293,   0.28214,   0.44040,67838.68121,11977.79323,108257.75101,188074.22545
  35.71429,   0.64343,   0.64643,   1.68774,836597.10009,1065435.63955,1720315.87672,3622348.61636
  12.85714,   0.21514,   0.46429,   0.63157,9015.29812,37583.37030,35050.34419,81649.01261
  35.71429,   0.00100,   0.64643,   1.58928, 730.60112,1065435.63955,445590.53156,1511756.77224
  24.28571,   1.17879,   0.70714,   1.51431,714721.93194,362244.61964,1189877.59192,2266844.14351
  35.71429,   1.17879,   0.88929,   1.83706,2273059.25487,1411968.37488,3784216.14279,7469243.77254
  50.00000,   0.42929,   0.95000,   1.95792,1281672.01780,4112140.58003,3211289.54415,8605102.14198
  18.57143,   1.39293,   0.82857,   1.39831,434523.66475,186351.75063,693417.88294,1314293.29833
  12.85714,   0.32221,   0.16071,   0.30248,14887.20867,17373.28476,44112.73854,76373.23197
  44.28571,   0.96464,   0.34286,   1.58839,3053673.30941,1205514.16460,5394840.66976,9654028.14377
  15.71429,   1.39293,   0.82857,   1.25829,263245.94334,112896.82558,420090.91686,796233.68577
  50.00000,   1.17879,   0.82857,   1.94179,6237272.34994,3636699.80181,10383885.35762,20257857.50938
  41.42857,   1.28586,   0.22143,   1.41562,4155982.53048,716466.77591,6762894.68218,11635343.98858
  27.14286,   1.17879,   0.95000,   1.72105,997818.41535,657846.79056,1661179.99206,3316845.19797
  44.28571,   1.39293,   0.16071,   1.35948,5892074.53397,709969.43920,9402640.59453,16004684.56770
  27.14286,   0.10807,   0.46429,   1.23025,38501.91874,353613.97824,256955.79977,649071.69675
  12.85714,   0.42929,   0.46429,   0.67955,21792.14643,37583.37030,54601.24821,113976.76494
  18.57143,   1.50000,   0.58571,   1.22827,500300.23390,137626.48208,785016.91850,1422943.63449
  35.71429,   1.39293,   0.40357,   1.55015,3090320.04513,718902.90423,4931568.42108,8740791.37044
  24.28571,   1.50000,   0.28214,   1.13345,1118786.15414,171565.20988,1755478.01035,3045829.37438
  50.00000,   0.64343,   0.70714,   1.87936,2295621.61621,3161255.09661,4720545.06632,10177421.77914
  18.57143,   1.50000,   0.46429,   1.11899,500300.23390,113265.75946,785016.91850,1398582.91187
  27.14286,   0.85757,   0.10000,   0.79732,577745.08937,125434.97141,1061865.64505,1765045.70582
  10.00000,   0.10807,   0.70714,   0.62598,1925.37600,25290.04077,12849.65906,40065.07583
  32.85714,   1.17879,   0.34286,   1.41128,1770002.86611,492346.38893,2946721.87027,5209071.12531
  50.00000,   0.42929,   0.22143,   1.40813,1281672.01780,1259523.39969,3211289.54415,5752484.96164
  27.14286,   0.32221,   0.28214,   1.03937,140070.59612,239521.01957,415047.42232,794639.03802
  30.00000,   0.53636,   0.76786,   1.65111,378728.45921,734182.94606,846279.99279,1959191.39806
  50.00000,   1.28586,   0.34286,   1.67596,7306071.15617,1734968.10489,11888931.05475,20929970.31581
  18.57143,   0.42929,   0.95000,   1.40614,65675.43027,210714.28430,164552.88062,440942.59519
  30.00000,   0.75050,   0.34286,   1.29470,629280.56768,374753.11066,1215018.03565,2219051.71398
  30.00000,   1.39293,   0.34286,   1.36576,1831644.39264,374753.11066,2922959.27718,5129356.78048
  24.28571,   0.53636,   0.64643,   1.41726,200916.95659,335006.76106,448954.90804,984878.62570
  24.28571,   0.21514,   0.16071,   0.66539,60757.42901,117084.99281,236217.23545,414059.65728
  24.28571,   0.32221,   0.82857,   1.52363,100330.40634,416725.28670,297292.06333,814347.75638
  24.28571,   0.10807,   0.34286,   0.96181,27578.33020,198808.01835,184053.47387,410439.82242
  18.57143,   1.39293,   0.40357,   1.04742,434523.66475,101083.48649,693417.88294,1229025.03419
  50.00000,   0.00100,   0.46429,   1.63399,2004.76875,2210408.88310,1222699.97843,3435113.63029
  12.85714,   1.17879,   0.10000,   0.35286,106051.74372,13331.68163,176556.20709,295939.63244
  44.28571,   0.64343,   0.10000,   1.08997,1595075.07204,544806.96431,3279993.40508,5419875.44143
  18.57143,   1.07171,   0.40357,   1.01889,269965.17737,101083.48649,461737.10195,832785.76581
  27.14286,   0.21514,   0.58571,   1.39781,84823.03232,429667.78373,329781.27160,844272.08766
  18.57143,   0.96464,   0.88929,   1.41301,225199.68302,198534.02360,397854.08773,821587.79435
  50.00000,   0.85757,   0.82857,   1.93518,3611432.11610,3636699.80181,6637625.76970,13885757.68761
  24.28571,   0.96464,   0.52500,   1.35392,503598.18006,280526.09400,889693.05742,1673817.33148
  18.57143,   1.07171,   0.76786,   1.34006,269965.17737,174171.28871,461737.10195,905873.56802
  30.00000,   0.53636,   0.58571,   1.52141,378728.45921,580135.89277,846279.99279,1805144.34477
  38.57143,   0.32221,   0.88929,   1.83170,401954.94666,1778673.06277,1191044.86682,3371672.87624
  38.57143,   1.17879,   0.34286,   1.52159,2863399.30740,796487.02048,4767021.29921,8426907.62709
  44.28571,   0.42929,   0.95000,   1.91463,890548.80460,2857253.51495,2231311.93085,5979114.25041
  24.28571,   1.50000,   0.16071,   0.94480,1118786.15414,117084.99281,1755478.01035,2991349.15731
  41.42857,   0.10807,   0.70714,   1.75071,136903.76183,1798247.05715,913674.35097,2848825.16995
  12.85714,   0.42929,   0.28214,   0.48118,21792.14643,25457.15873,54601.24821,101850.55337
  18.57143,   0.00100,   0.58571,   0.99274, 102.72835,137626.48208,62653.58537,200382.79580
  38.57143,   1.28586,   0.76786,   1.82529,3354062.14683,1560406.49315,5457955.82395,10372424.46392
  24.28571,   0.32221,   0.16071,   0.71142,100330.40634,117084.99281,297292.06333,514707.46249
  30.00000,   1.39293,   0.58571,   1.58869,1831644.39264,580135.89277,2922959.27718,5334739.56259
  18.57143,   0.64343,   0.28214,   0.80447,117632.22985,76720.75161,241890.14353,436243.12499
  10.00000,   0.85757,   0.34286,   0.44497,28891.45693,13879.74484,53101.00616,95872.20793
  32.85714,   0.75050,   0.70714,   1.68465,826741.67688,897095.76039,1596276.92293,3320114.36020
  10.00000,   0.10807,   0.34286,   0.33945,1925.37600,13879.74484,12849.65906,28654.77989
  12.85714,   0.96464,   0.76786,   1.01033,74724.81638,57792.78813,132014.27841,264531.88292
  41.42857,   0.64343,   0.52500,   1.68561,1305840.46195,1392581.68551,2685232.92624,5383655.07370
  50.00000,   0.00100,   0.95000,   1.92850,2004.76875,4112140.58003,1222699.97843,5336845.32721
  32.85714,   0.64343,   0.76786,   1.71322,651447.71821,964561.23253,1339588.49770,2955597.44844
  44.28571,   0.64343,   0.95000,   1.92592,1595075.07204,2857253.51495,3279993.40508,7732321.99208
  47.14286,   0.75050,   0.22143,   1.43525,2441902.58852,1055708.46984,4714837.60782,8212448.66618
  35.71429,   0.32221,   0.46429,   1.49981,319084.87551,805542.88588,945490.05111,2070117.81250
  38.57143,   0.10807,   0.95000,   1.83890,110487.40507,1887796.43218,737375.70662,2735659.54387
  32.85714,   1.17879,   0.46429,   1.53854,1770002.86611,627266.18927,2946721.87027,5343990.92565
  32.85714,   0.32221,   0.28214,   1.19160,248467.40928,424879.80239,736241.29981,1409588.51147
  38.57143,   0.53636,   0.95000,   1.86948,804936.08583,1887796.43218,1798653.59560,4491386.11362
  12.85714,   1.17879,   0.82857,   1.06752,106051.74372,61834.45803,176556.20709,344442.40884
  21.42857,   1.50000,   0.76786,   1.47737,768553.73785,267559.32916,1205931.25109,2242044.31811
  35.71429,   1.28586,   0.52500,   1.64613,2662563.33322,892168.55633,4332702.38148,7887434.27103
  47.14286,   0.64343,   0.22143,   1.41649,1924146.21624,1055708.46984,3956670.76134,6936525.44742
  38.57143,   0.64343,   0.88929,   1.84928,1053871.14385,1778673.06277,2167102.01433,4999646.22094
  12.85714,   1.50000,   0.34286,   0.68953,166007.52991,29499.49633,260481.02868,455988.05492
  32.85714,   0.00100,   0.70714,   1.58253, 568.90997,897095.76039,346975.78441,1244640.45477
  44.28571,   0.32221,   0.88929,   1.89024,608374.48605,2692091.04006,1802692.85087,5103158.37698
  21.42857,   0.85757,   0.10000,   0.62888,284281.77152,61720.77710,522495.21848,868497.76711
  21.42857,   0.10807,   0.64643,   1.22558,18945.02241,230133.96927,126436.12435,375515.11603
  38.57143,   0.96464,   0.22143,   1.33163,2017571.61147,578220.45086,3564388.28941,6160180.35174
  32.85714,   0.32221,   0.34286,   1.28844,248467.40928,492346.38893,736241.29981,1477055.09801
  18.57143,   0.42929,   0.88929,   1.36676,65675.43027,198534.02360,164552.88062,428762.33449
  15.71429,   0.42929,   0.10000,   0.32857,39787.91490,24340.87051,99690.49284,163819.27825
  50.00000,   1.17879,   0.76786,   1.92453,6237272.34994,3398995.12067,10383885.35762,20020152.82823
  12.85714,   0.75050,   0.58571,   0.84402,49535.17201,45666.64333,95642.75537,190844.57071
  38.57143,   0.32221,   0.52500,   1.60599,401954.94666,1123875.15671,1191044.86682,2716874.97019
  15.71429,   0.75050,   0.10000,   0.40241,90440.89417,24340.87051,174623.72623,289405.49090
  32.85714,   1.28586,   0.76786,   1.74749,2073304.82957,964561.23253,3373821.25732,6411687.31942
  41.42857,   0.42929,   0.82857,   1.84401,729065.78679,2068698.82895,1826708.63184,4624473.24758
  32.85714,   1.39293,   0.46429,   1.55146,2406393.64124,627266.18927,3840150.76644,6873810.59695
  30.00000,   1.50000,   0.16071,   1.10461,2108911.87845,220705.20914,3309076.01482,5638693.10240
  27.14286,   0.21514,   0.10000,   0.58239,84823.03232,125434.97141,329781.27160,540039.27533
  44.28571,   0.42929,   0.46429,   1.64908,890548.80460,1535866.40044,2231311.93085,4657727.13589
  10.00000,   0.96464,   0.82857,   0.82588,35158.61331,29093.59841,62113.75539,126365.96712
  21.42857,   0.00100,   0.76786,   1.29569, 157.80975,267559.32916,96247.50092,363964.63984
  35.71429,   0.00100,   0.82857,   1.71802, 730.60112,1325328.39323,445590.53156,1771649.52591
  21.42857,   1.28586,   0.22143,   0.92258,575113.35791,99146.13700,935863.19032,1610122.68522
  10.00000,   0.32221,   0.40357,   0.42689,7004.54867,15781.35087,20755.39013,43541.28967
  30.00000,   0.21514,   0.76786,   1.61566,114527.75248,734182.94606,445269.48416,1293980.18271
  47.14286,   0.10807,   0.16071,   1.10784,201726.67565,856439.32003,1346292.36612,2404458.36180
  35.71429,   0.64343,   0.28214,   1.32360,836597.10009,545635.82101,1720315.87672,3102548.79781
  47.14286,   1.17879,   0.34286,   1.63943,5227962.61677,1454217.14570,8703574.48269,15385754.24516
  24.28571,   0.85757,   0.88929,   1.60555,413829.89138,443967.64518,760597.97416,1618395.51072
  35.71429,   0.96464,   0.64643,   1.70995,1601613.79238,1065435.63955,2829527.04789,5496576.47982
  30.00000,   0.21514,   0.88929,   1.68936,114527.75248,836879.00239,445269.48416,1396676.23903
  18.57143,   0.21514,   0.10000,   0.35187,27169.58539,40177.95725,105631.92770,172979.47034
  44.28571,   1.17879,   0.22143,   1.44927,4333866.51034,875159.20015,7215072.62691,12424098.33740
  27.14286,   1.07171,   0.10000,   0.83931,842827.17752,125434.97141,1441536.20915,2409798.35808
  10.00000,   1.39293,   0.10000,   0.24659,67838.68121,6272.66097,108257.75101,182369.09319
  27.14286,   0.21514,   0.34286,   1.10061,84823.03232,277554.51870,329781.27160,692158.82263
  10.00000,   1.39293,   0.95000,   0.93037,67838.68121,32897.12464,108257.75101,208993.55686
  50.00000,   0.53636,   0.58571,   1.80973,1753372.49634,2685814.31840,3917962.92957,8357149.74430
  21.42857,   0.64343,   0.70714,   1.37862,180704.87242,248845.10361,371588.02128,801137.99731
  38.57143,   0.96464,   0.95000,   1.88465,2017571.61147,1887796.43218,3564388.28941,7469756.33307
  32.85714,   1.50000,   0.16071,   1.17107,2770664.52126,289960.00205,4347426.55969,7408051.08300
  12.85714,   1.50000,   0.52500,   0.85816,166007.52991,41624.97343,260481.02868,468113.53201
  24.28571,   0.75050,   0.52500,   1.33305,333835.84842,280526.09400,644571.90896,1258933.85138
  47.14286,   0.21514,   0.34286,   1.51662,444421.18446,1454217.14570,1727853.61859,3626491.94874
  47.14286,   0.53636,   0.28214,   1.49253,1469643.35527,1254944.70436,3283961.73528,6008549.79491
  35.71429,   1.28586,   0.16071,   1.20793,2662563.33322,372370.16890,4332702.38148,7367635.88360
  35.71429,   1.39293,   0.88929,   1.84351,3090320.04513,1411968.37488,4931568.42108,9433856.84109
  27.14286,   0.64343,   0.10000,   0.74435,367246.03237,125434.97141,755177.34891,1247858.35269
