core_r,fuel_frac,ref_mult,keff,stdv,r_mass,c_mass,p_mass,mass
  34.82759,   0.53333,   0.14534,   1.67244,   0.00069,-112252.48369,1676753.66676,770097.48155,2334598.66462
  50.00000,   0.36667,   0.11741,   1.69701,   0.00066,-403754.92841,3656381.87979,2140274.29766,5392901.24904
  16.89655,   0.70000,   0.08016,   1.27064,   0.00063,-19057.45890,241833.19591,75802.72676,298578.46377
  41.72414,   0.36667,   0.00100,   1.55965,   0.00070,-386771.82260,2124729.83818,942419.44271,2680377.45830
  44.48276,   0.45000,   0.12672,   1.72702,   0.00069,-267773.61780,3034121.82626,1539125.82114,4305474.02960
  30.68966,   0.86667,   0.01962,   1.80353,   0.00077,-145108.39420,1750904.32623,392780.76867,1998576.70070
  22.41379,   0.20000,   0.14069,   0.82095,   0.00051,-31016.72098,211803.23586,203157.11580,383943.63068
  30.68966,   0.28333,   0.05687,   1.21766,   0.00065,-126510.28312,694597.21220,429904.69372,997991.62279
  23.79310,   0.45000,   0.02428,   1.26655,   0.00075,-66568.78746,464313.08911,185141.48151,582885.78316
  12.75862,   0.70000,   0.14534,   1.03539,   0.00068,-5518.70014,104119.70043,37860.51713,136461.51742
  27.93103,   0.28333,   0.01962,   1.12330,   0.00065,-109389.88324,523621.72679,296097.56666,710329.41021
  33.44828,   0.86667,   0.08016,   1.85217,   0.00071,-147840.10034,2266770.51487,588047.06282,2706977.47736
  43.10345,   0.53333,   0.14069,   1.78433,   0.00062,-220590.13415,3178594.24416,1444848.26299,4402852.37300
  34.82759,   0.28333,   0.01497,   1.29633,   0.00059,-215330.73397,1015142.64943,567489.47836,1367301.39383
  11.37931,   0.28333,   0.10809,   0.46929,   0.00041,-5031.88396,35408.26046,24699.53749,55075.91398
  23.79310,   0.95000,   0.08016,   1.71562,   0.00071,-53213.76263,886218.93638,211662.44304,1044667.61679
  27.93103,   0.45000,   0.01031,   1.39145,   0.00066,-112738.27112,751136.19677,289354.70808,927752.63373
  16.89655,   0.36667,   0.04756,   0.86025,   0.00067,-21909.36160,141102.80539,70162.54999,189355.99378
  30.68966,   0.78333,   0.02894,   1.75854,   0.00075,-140579.91295,1599993.45074,401867.77925,1861281.31705
  11.37931,   0.70000,   0.08947,   0.91916,   0.00053,-5562.62100,73870.25331,23662.49470,91970.12701
  32.06897,   0.78333,   0.05222,   1.78551,   0.00068,-147078.45159,1825563.76865,485091.30396,2163576.62102
  19.65517,   0.95000,   0.02428,   1.57526,   0.00072,-37527.35625,499595.30600,104371.29169,566439.24143
  21.03448,   0.70000,   0.10809,   1.46173,   0.00071,-31781.77668,466570.35629,156004.23024,590792.80985
  22.41379,   0.95000,   0.00566,   1.66199,   0.00069,-59110.48217,740856.04999,147804.51529,829550.08311
  16.89655,   0.70000,   0.04756,   1.26256,   0.00063,-21909.36160,241833.19591,70162.54999,290086.38430
  40.34483,   0.53333,   0.14069,   1.75069,   0.00067,-180889.62434,2606529.62100,1184813.00413,3610453.00079
  37.58621,   0.86667,   0.14534,   1.90486,   0.00072,-141094.89384,3216412.87819,967968.09149,4043286.07584
  14.13793,   0.28333,   0.09412,   0.60973,   0.00050,-10417.18618,67906.95954,45872.14309,103361.91645
  37.58621,   0.86667,   0.10344,   1.90178,   0.00063,-186166.58798,3216412.87819,880645.59053,3910891.88073
  50.00000,   0.36667,   0.10809,   1.69663,   0.00069,-426867.25783,3656381.87979,2095323.32458,5324837.94653
  33.44828,   0.20000,   0.00566,   1.06541,   0.00066,-196444.54629,703895.29987,491205.44919,998656.20276
  23.79310,   0.70000,   0.10344,   1.55340,   0.00075,-47224.70146,675266.01274,223392.53009,851433.84137
  40.34483,   0.20000,   0.01962,   1.21941,   0.00063,-329670.41473,1235237.20637,892354.98481,1797921.77645
  40.34483,   0.70000,   0.05222,   1.84751,   0.00067,-292858.39941,3292194.39593,965899.90794,3965235.90445
  12.75862,   0.78333,   0.08947,   1.09533,   0.00059,-7840.48255,114961.67473,33352.15123,140473.34341
  18.27586,   0.20000,   0.13603,   0.66257,   0.00046,-17405.08850,114820.69271,108994.37109,206409.97530
  33.44828,   0.53333,   0.02894,   1.62236,   0.00065,-181998.75166,1485321.15105,520269.45118,1823591.85057
  33.44828,   0.20000,   0.06153,   1.09990,   0.00069,-160649.19556,703895.29987,562776.61950,1106022.72380
  50.00000,   0.70000,   0.10344,   1.93398,   0.00064,-438254.25817,6266597.69797,2073125.38822,7901468.82802
  36.20690,   0.45000,   0.13138,   1.61054,   0.00069,-139882.22328,1636182.95707,838729.83453,2335030.56832
  33.44828,   0.45000,   0.08947,   1.55001,   0.00076,-141271.01159,1289968.80297,600944.15245,1749641.94383
  25.17241,   0.45000,   0.01962,   1.31290,   0.00061,-80073.84726,549834.80472,216744.64424,686505.60170
  25.17241,   0.61667,   0.14069,   1.53214,   0.00078,-43936.39072,716377.34055,287779.95018,960220.90000
  40.34483,   0.70000,   0.04291,   1.84588,   0.00081,-303608.14578,3292194.39593,944514.64839,3933100.89854
  25.17241,   0.78333,   0.02428,   1.63845,   0.00063,-78830.07632,882909.85438,219242.64623,1023322.42428
  15.51724,   0.86667,   0.14534,   1.35351,   0.00071,-9928.16809,226323.48215,68111.25231,284506.56637
  34.82759,   0.36667,   0.11741,   1.47616,   0.00071,-136451.43053,1235696.46578,723318.69930,1822563.73454
  34.82759,   0.45000,   0.00100,   1.54926,   0.00076,-224938.04420,1456223.73912,548090.56366,1779376.25859
  29.31034,   0.53333,   0.01962,   1.52907,   0.00076,-126409.25559,999451.13160,342165.76408,1215207.64009
  19.65517,   0.53333,   0.00100,   1.20023,   0.00058,-40431.79834,301390.39557,98517.29271,359475.88994
  40.34483,   0.28333,   0.12672,   1.44861,   0.00071,-199781.96395,1578048.96315,1148319.17288,2526586.17208
  26.55172,   0.95000,   0.12206,   1.78293,   0.00065,-58713.89217,1231589.32155,323899.89325,1496775.32263
  29.31034,   0.36667,   0.01031,   1.30862,   0.00067,-130278.60078,736553.17148,334373.82110,940648.39179
  18.27586,   0.86667,   0.13138,   1.48720,   0.00073,-17989.61903,369759.76509,107865.24435,459635.39041
  18.27586,   0.28333,   0.08947,   0.80627,   0.00062,-23044.38659,146686.54259,98027.11266,221669.26866
  37.58621,   0.53333,   0.06153,   1.69836,   0.00059,-227951.67755,2107582.59257,798546.63479,2678177.54981
  45.86207,   0.61667,   0.02894,   1.85136,   0.00067,-469145.97799,4332398.61822,1341120.84983,5204373.49005
  50.00000,   0.36667,   0.07084,   1.68772,   0.00064,-515424.72992,3656381.87979,1921741.53119,5062698.68106
  26.55172,   0.78333,   0.06619,   1.68123,   0.00078,-78777.31104,1036143.60891,284637.65420,1242003.95207
  30.68966,   0.28333,   0.01031,   1.19397,   0.00067,-149550.11380,694597.21220,383836.19947,928883.29786
  44.48276,   0.86667,   0.05222,   1.95440,   0.00071,-392526.69042,5331646.68670,1294623.93736,6233743.93364
  47.24138,   0.28333,   0.01031,   1.51077,   0.00071,-545479.26100,2533521.13460,1400030.27151,3388072.14511
  30.68966,   0.78333,   0.00566,   1.75384,   0.00068,-151738.16834,1599993.45074,379418.09301,1827673.37542
  48.62069,   0.70000,   0.15000,   1.92607,   0.00071,-294110.80500,5762157.90373,2117001.97816,7585049.07690
  40.34483,   0.45000,   0.15000,   1.67891,   0.00071,-168039.46719,2263713.73808,1209543.74474,3305218.01564
  15.51724,   0.95000,   0.01962,   1.38517,   0.00072,-18756.84272,245828.01127,50771.19861,277842.36716
  16.89655,   0.78333,   0.01497,   1.32864,   0.00065,-24588.37707,267015.26313,64800.99251,307227.87857
  19.65517,   0.95000,   0.09412,   1.58918,   0.00075,-27991.31866,499595.30600,123259.94299,594863.93033
  19.65517,   0.61667,   0.07084,   1.31694,   0.00075,-31310.18634,341034.14484,116738.84071,426462.79921
  30.68966,   0.70000,   0.03825,   1.70856,   0.00073,-135973.63970,1449098.92077,411078.65140,1724203.93246
  19.65517,   0.45000,   0.14534,   1.14664,   0.00069,-20176.97718,261750.94021,138422.23172,379996.19475
  16.89655,   0.61667,   0.01497,   1.16799,   0.00069,-24588.37707,216651.43178,64800.99251,256864.04722
  44.48276,   0.28333,   0.12206,   1.51348,   0.00067,-276081.98559,2115105.24562,1523028.40693,3362051.66696
  23.79310,   0.61667,   0.13603,   1.48927,   0.00081,-38405.71528,604951.47469,240504.76867,807050.52809
  25.17241,   0.36667,   0.03359,   1.19340,   0.00064,-76311.10651,466569.04891,224288.45002,614546.39242
  44.48276,   0.86667,   0.02894,   1.95339,   0.00069,-428077.31745,5331646.68670,1223720.21225,6127289.58150
  27.93103,   0.95000,   0.04756,   1.79704,   0.00072,-98968.38050,1433668.65376,316936.38867,1651636.66193
  44.48276,   0.53333,   0.11741,   1.79544,   0.00072,-284304.02038,3493607.99505,1507074.08067,4716378.05533
  11.37931,   0.86667,   0.04756,   1.05033,   0.00066,-6692.42320,89255.29117,21431.81924,103994.68720
  43.10345,   0.53333,   0.04291,   1.76939,   0.00067,-370242.13992,3178594.24416,1151810.74510,3960162.84934
  14.13793,   0.36667,   0.01031,   0.70359,   0.00055,-14620.69434,82660.68809,37525.55987,105565.55361
  11.37931,   0.95000,   0.01962,   1.10804,   0.00063,-7397.14431,96947.30089,20022.65992,109572.81650
  18.27586,   0.36667,   0.08947,   0.94343,   0.00059,-23044.38659,178556.22789,98027.11266,253538.95396
  14.13793,   0.20000,   0.13603,   0.48489,   0.00040,-8057.49880,53155.00657,50457.77355,95555.28132
  11.37931,   0.61667,   0.12672,   0.84904,   0.00056,-4482.70743,66178.24359,25765.98402,87461.52017
  22.41379,   0.70000,   0.15000,   1.52011,   0.00077,-28813.33457,564504.87611,207397.63807,743089.17961
  30.68966,   0.53333,   0.04756,   1.57042,   0.00066,-131284.01224,1147295.33147,420423.98309,1436435.30232
  27.93103,   0.61667,   0.13603,   1.60374,   0.00061,-62130.32453,978652.03586,389073.32462,1305595.03596
  32.06897,   0.28333,   0.00100,   1.22352,   0.00060,-175609.36772,792522.93427,427894.87960,1044808.44615
  29.31034,   0.86667,   0.12206,   1.79305,   0.00070,-78981.51519,1525277.11233,435707.86045,1882003.45759
  12.75862,   0.95000,   0.03825,   1.21755,   0.00060,-9769.88833,136646.66728,29536.55228,156413.33124
  15.51724,   0.20000,   0.08016,   0.52715,   0.00046,-14760.95003,70279.73687,58712.98310,114231.76994
  32.06897,   0.20000,   0.08481,   1.07996,   0.00059,-127415.24437,620357.05999,523914.97759,1016856.79322
  18.27586,   0.95000,   0.08016,   1.53140,   0.00073,-24115.94840,401625.61497,95923.31574,473432.98231
  12.75862,   0.70000,   0.02428,   1.00317,   0.00063,-10264.28412,104119.70043,28547.08401,122402.50032
  34.82759,   0.95000,   0.04291,   1.89855,   0.00071,-195307.99404,2779445.77377,607596.54800,3191734.32773
  36.20690,   0.78333,   0.06153,   1.84514,   0.00080,-203765.76181,2627338.32771,713819.98645,3137392.55235
  12.75862,   0.28333,   0.13138,   0.55026,   0.00039,-6120.67905,49907.74102,36699.41758,80486.47956
  38.96552,   0.78333,   0.08947,   1.87970,   0.00072,-223343.39512,3274789.60204,950066.86633,4001513.07325
  16.89655,   0.70000,   0.00100,   1.24798,   0.00064,-25685.42515,241833.19591,62585.85201,278733.62278
  22.41379,   0.53333,   0.11741,   1.35161,   0.00072,-36370.87249,446935.54020,192799.24059,603363.90830
  23.79310,   0.61667,   0.00100,   1.45282,   0.00066,-71720.90068,604951.47469,174757.22713,707987.80114
  30.68966,   0.61667,   0.13138,   1.66331,   0.00082,-85185.31426,1298206.20696,510768.72287,1723789.61557
  12.75862,   0.86667,   0.03825,   1.15269,   0.00064,-9769.88833,125804.82348,29536.55228,145571.48743
  25.17241,   0.61667,   0.02894,   1.50286,   0.00078,-77574.93658,716377.34055,221759.04676,860561.45073
  45.86207,   0.36667,   0.00100,   1.62023,   0.00070,-513633.81030,2821645.78412,1251535.04207,3559547.01589
  18.27586,   0.70000,   0.14069,   1.35371,   0.00072,-16814.48054,306023.84637,110133.54290,399342.90873
  10.00000,   0.28333,   0.08481,   0.39095,   0.00033,-3863.37048,24030.16787,15885.67891,36052.47630
  41.72414,   0.86667,   0.04291,   1.93216,   0.00069,-335824.15591,4399956.33387,1044737.56369,5108869.74165
  27.93103,   0.20000,   0.05222,   0.95159,   0.00061,-97175.07149,409871.33739,320500.94104,633197.20695
  44.48276,   0.86667,   0.08481,   1.95773,   0.00069,-340049.02581,5331646.68670,1398237.53918,6389835.20007
  25.17241,   0.70000,   0.01031,   1.57194,   0.00078,-82524.88105,799643.09636,211808.84386,928927.05917
  38.96552,   0.28333,   0.00566,   1.37759,   0.00069,-310570.38119,1421668.14936,776574.69488,1887672.46305
  12.75862,   0.95000,   0.07084,   1.22372,   0.00068,-8563.79667,136646.66728,31929.79064,160012.66126
  26.55172,   0.53333,   0.11275,   1.48316,   0.00073,-62200.24584,742979.74450,317129.69599,997909.19465
  18.27586,   0.53333,   0.08947,   1.16898,   0.00056,-23044.38659,242288.31119,98027.11266,317271.03726
  18.27586,   0.20000,   0.03825,   0.62121,   0.00048,-28715.20752,114820.69271,86812.47930,172917.96449
  41.72414,   0.36667,   0.03825,   1.57298,   0.00071,-341696.61259,2124729.83818,1033025.09956,2816058.32515
  16.89655,   0.78333,   0.04756,   1.33681,   0.00072,-21909.36160,267015.26313,70162.54999,315268.45151
  14.13793,   0.95000,   0.02428,   1.30670,   0.00069,-13966.09648,185928.26517,38842.58512,210804.75381
  25.17241,   0.95000,   0.09878,   1.74908,   0.00073,-57366.92543,1049451.38800,261719.96698,1253804.42954
  10.00000,   0.28333,   0.00100,   0.37494,   0.00034,-5324.66936,24030.16787,12974.24383,31679.74234
  12.75862,   0.28333,   0.09412,   0.53912,   0.00048,-7656.03752,49907.74102,33713.40807,75965.11157
  15.51724,   0.53333,   0.15000,   1.04205,   0.00063,-9560.73010,148300.43571,68817.88832,207557.59393
  12.75862,   0.45000,   0.09412,   0.75766,   0.00052,-7656.03752,71592.73358,33713.40807,97650.10412
  14.13793,   0.86667,   0.04756,   1.24687,   0.00064,-12834.91778,171176.31219,41102.54678,199443.94120
  29.31034,   0.45000,   0.12672,   1.46652,   0.00075,-76604.65791,868001.36047,440313.00758,1231709.71015
  43.10345,   0.86667,   0.15000,   1.95196,   0.00069,-204919.70584,4850899.55549,1475006.75002,6120986.59967
  27.93103,   0.20000,   0.08016,   0.96660,   0.00065,-86085.84211,409871.33739,342414.04387,666199.53915
  40.34483,   0.86667,   0.13138,   1.92937,   0.00074,-193531.72528,3977863.29699,1160410.72348,4944742.29520
  27.93103,   0.28333,   0.03825,   1.13351,   0.00061,-102503.65358,523621.72679,309891.41550,731009.48871
  43.10345,   0.28333,   0.04291,   1.46486,   0.00070,-370242.13992,1924389.16131,1151810.74510,2705957.76648
  40.34483,   0.78333,   0.04291,   1.88868,   0.00066,-303608.14578,3635010.27885,944514.64839,4275916.78146
  15.51724,   0.45000,   0.11275,   0.92849,   0.00063,-12415.30961,128795.67183,63299.80385,179680.16608
  18.27586,   0.78333,   0.09878,   1.41630,   0.00068,-21954.35346,337890.07979,100160.37321,416096.09954
  25.17241,   0.78333,   0.01031,   1.63476,   0.00074,-82524.88105,882909.85438,211808.84386,1012193.81718
  33.44828,   0.86667,   0.05222,   1.84816,   0.00073,-166884.26305,2266770.51487,550414.44820,2650300.70002
  26.55172,   0.78333,   0.15000,   1.69391,   0.00073,-47898.90719,1036143.60891,344775.09682,1333019.79854
  50.00000,   0.86667,   0.11741,   1.99195,   0.00070,-403754.92841,7571748.80396,2140274.29766,9308268.17321
  45.86207,   0.20000,   0.03825,   1.32397,   0.00065,-453773.83470,1814461.06552,1371859.54877,2732546.77958
  12.75862,   0.78333,   0.12206,   1.10413,   0.00062,-6514.39368,114961.67473,35937.17497,144384.45603
  16.89655,   0.70000,   0.02428,   1.25524,   0.00067,-23840.29748,241833.19591,66304.76779,284297.66622
  15.51724,   0.28333,   0.01962,   0.64991,   0.00045,-18756.84272,89784.26599,50771.19861,121798.62188
  14.13793,   0.20000,   0.11275,   0.47827,   0.00040,-9390.12997,53155.00657,47875.84074,91640.71733
  16.89655,   0.53333,   0.12206,   1.10971,   0.00066,-15130.62980,191466.63674,83469.33232,259805.33926
  40.34483,   0.95000,   0.12206,   1.95549,   0.00069,-205980.71515,4320675.05378,1136309.12853,5251003.46716
  44.48276,   0.70000,   0.07550,   1.89001,   0.00067,-355367.64982,4412624.57568,1368114.03062,5425370.95649
  40.34483,   0.61667,   0.12672,   1.80749,   0.00070,-199781.96395,2949382.63914,1148319.17288,3897919.84808
  16.89655,   0.20000,   0.05687,   0.57475,   0.00051,-21112.69676,90736.24622,71744.74049,141368.28996
  32.06897,   0.45000,   0.05687,   1.51175,   0.00071,-144345.95912,1136875.40497,490513.52833,1483042.97418
  48.62069,   0.61667,   0.12672,   1.88527,   0.00071,-349668.05849,5162152.18223,2009843.77052,6822327.89427
  29.31034,   0.36667,   0.12672,   1.35433,   0.00068,-76604.65791,736553.17148,440313.00758,1100261.52115
  25.17241,   0.61667,   0.09412,   1.52115,   0.00073,-58798.64735,716377.34055,258920.20341,916498.89661
  16.89655,   0.45000,   0.04291,   0.97762,   0.00058,-22302.00267,166284.56952,69380.77420,213363.34105
  44.48276,   0.78333,   0.02428,   1.92163,   0.00066,-435003.48302,4872110.74448,1209834.10371,5646941.36517
  32.06897,   0.36667,   0.02428,   1.38410,   0.00067,-162994.36517,964709.53070,453320.83396,1255035.99948
  10.00000,   0.53333,   0.09878,   0.65672,   0.00049,-3596.55896,39691.63557,16408.25763,52503.33424
  12.75862,   0.20000,   0.02894,   0.39674,   0.00039,-10100.85524,39065.89722,28874.73877,57839.78075
  36.20690,   0.28333,   0.03359,   1.33614,   0.00066,-227084.44578,1140593.34248,667431.26525,1580940.16194
  18.27586,   0.36667,   0.14069,   0.96276,   0.00060,-16814.48054,178556.22789,110133.54290,271875.29025
  25.17241,   0.28333,   0.10809,   1.07942,   0.00061,-54469.98072,383293.27110,267371.69225,596194.98263
  21.03448,   0.86667,   0.08016,   1.58164,   0.00075,-36767.67929,563743.47094,146246.69330,673222.48495
  22.41379,   0.86667,   0.02894,   1.61470,   0.00075,-54763.71917,682074.91953,156549.92057,783861.12093
  12.75862,   0.70000,   0.07084,   1.01581,   0.00063,-8563.79667,104119.70043,31929.79064,127485.69440
  27.93103,   0.70000,   0.07084,   1.65649,   0.00079,-89849.58859,1092402.42526,335000.77882,1337553.61550
  37.58621,   0.28333,   0.14069,   1.40651,   0.00064,-146263.37655,1275975.72579,958013.76775,2087726.11699
  30.68966,   0.45000,   0.08947,   1.48997,   0.00074,-109120.89413,996400.80149,464182.72580,1351462.63317
  40.34483,   0.28333,   0.08016,   1.43356,   0.00067,-259438.57356,1578048.96315,1031939.85133,2350550.24093
  14.13793,   0.86667,   0.01497,   1.23819,   0.00066,-14404.33563,171176.31219,37961.64516,194733.62172
  26.55172,   0.36667,   0.00566,   1.22490,   0.00072,-98264.48557,547544.61710,245708.27587,694988.40740
